Date,GDP_Growth,Inflation_Rate,Unemployment_Rate,Interest_Rate,Consumer_Sentiment,Stock_Index
2024-01-17,2.2097292355835525,3.322418736355612,4.746553125449648,4.006262844303387,109.41687386521065,3004.524440871131
2024-01-18,1.9524646962745047,3.349861824715543,4.8426028739764515,3.983857865958835,99.97394477188374,3003.9699104037663
2024-01-19,2.328150672589599,3.213711313416582,4.846160512393334,4.036103832983825,104.11443118281485,3004.6578592675664
2024-01-20,2.1506496486489315,3.3594502152659063,4.633515981535132,4.161615883632126,101.88348687014727,3005.2408876281243
2024-01-21,2.1317889770880045,3.23670440838698,4.731552537365866,4.0926143496159995,104.49512447610617,3005.362318226006
2024-01-22,2.0406521522073975,3.147084625682435,5.018771777637051,4.158804302455101,103.36889673270115,3004.679405394582
2024-01-23,2.429370539180143,3.174648720101359,4.62821818461106,4.114237263474587,104.73398311426774,3004.9167297396057
2024-01-24,2.161925806708043,3.0892300457705315,4.48451533363695,4.132200334389556,105.49482722599673,3004.9546442219685
2024-01-25,2.115078430170365,3.1515949410790376,4.5222787851300374,4.047384222454081,103.46126523535301,3003.7291996630183
2024-01-26,2.1381700912085124,3.2076600488947653,4.80552291060771,4.117955910315573,105.27222489295298,3002.3657311837464
2024-01-27,2.3228496333858852,3.3268014679285844,4.805453792475468,4.127496174713139,98.25033047388501,3003.0395400744073
2024-01-28,2.297203483743021,3.421428171026341,4.7828933770646005,4.061503215620784,106.04976593535368,3000.5466163461906
2024-01-29,2.3143216577706234,3.1139673701526394,4.982441390108162,4.117560947604299,103.54807061583556,3000.86129787857
2024-01-30,2.3255311206594707,3.29422787428425,4.399224832786623,4.117115120191691,104.88188890419362,3000.492789497618
2024-01-31,2.675217295254081,3.1535747935669876,4.859436380768646,4.06052358934085,100.21389875112662,3001.9109116155014
2024-02-01,2.173052468649129,3.3077066152651993,5.034217582323298,4.031032210257382,100.9187721918686,3001.5276168252244
2024-02-02,2.1592592578684675,3.2496588464745,4.6308495535352945,4.027107796210077,102.79808565551843,3002.2975693516237
2024-02-03,2.1062480401195742,3.082129670398256,4.743119767094044,4.089757494071056,102.39728775686852,3002.0114156138166
2024-02-04,2.3994135410989093,3.360424103094713,4.687290269298701,4.100875399174772,102.9219347143893,3002.2362124735664
2024-02-05,2.509145336689737,3.2093891896148,4.666264660915292,4.043966256418968,104.44856378940223,3003.084383039612
2024-02-06,2.2676106451959255,3.218714120003435,4.751728918895711,4.083964686938696,98.67215329114678,3002.7334433287565
2024-02-07,2.129332048087876,3.1672631553266313,5.015101730332536,4.110180656951515,104.07263984328239,3003.8418927469943
2024-02-08,2.139342191919315,3.210863058646235,5.0769566314696455,4.11155753036536,102.06334361399396,3002.96036440729
2024-02-09,2.441141931785374,3.3210515491432506,4.751386303445287,4.157212292384386,101.56038766103325,3003.3673981848174
2024-02-10,2.466366984685777,3.2612267345532366,5.088023514063202,4.142414027117774,98.94630935725004,3004.402746553623
2024-02-11,2.43294563417853,3.314823017610817,4.808146841554928,4.027423832498877,102.81466599040256,3005.175756636634
2024-02-12,2.1977153676634003,3.319871101621027,5.0664683436091655,4.160568171755955,96.8998458612916,3007.205434205734
2024-02-13,2.383654074029817,3.4173831204413627,4.790082464222879,4.048717857525415,102.94383043360008,3006.5554837608
2024-02-14,2.3668635454399793,3.252591832891134,4.824456563780449,4.126365841707582,98.58132353373315,3005.290075564796
2024-02-15,2.393466882871626,3.140653153477117,4.860397531570613,4.076355086711203,101.59047992160241,3004.409729622842
2024-02-16,2.5301140667305253,3.396444222953655,5.283240495300317,4.051160222444748,101.16281570134024,3005.184405321836
2024-02-17,2.4065411289028926,3.257870359345727,4.934998726513889,3.980173518021971,103.6574037582278,3005.796801136871
2024-02-18,2.5034912240963716,3.403689381009464,4.702166757109821,4.060749897177881,100.87780056437688,3006.013766136978
2024-02-19,2.387001857746056,3.3316922137699443,4.954613481215289,3.990108179182421,99.76325122886173,3005.0057485296247
2024-02-20,2.436976783977278,3.2812781880611483,4.756052803434914,4.115171348213492,100.05439918525657,3005.8877819391237
2024-02-21,2.510965058609677,3.330219734430257,4.737985243886735,4.141355268577871,103.5291299864772,3004.7784654580105
2024-02-22,2.0987167615642544,3.491306088730826,4.94891393472473,4.024359921858822,101.9714268669896,3006.053020957409
2024-02-23,2.3315385851069284,3.504677801431581,4.818518051958077,4.077974818585547,100.04277510164627,3009.026278293684
2024-02-24,2.3066060132287793,3.3046047763386572,4.856928242738152,4.025258883895934,100.25610314467035,3009.508756662019
2024-02-25,2.2779939598550123,3.314284431399893,4.818581058067915,4.028738169815653,97.50938670609202,3010.208095578857
2024-02-26,2.3557098264058705,3.4063997145907923,4.868366542971972,4.097503260422515,101.33524343731156,3009.8316653410275
2024-02-27,2.7145735754297835,3.214631388655712,4.883073724150486,4.055450313698262,96.95305233369507,3008.1380754324678
2024-02-28,2.2471429796785904,3.332837663608495,4.530287101947206,4.142941328337568,101.89052532783822,3007.6521684375502
2024-02-29,2.61856421668206,3.2971887185765194,4.922374435765532,4.030412419918919,100.55830957181149,3006.676269538282
2024-03-01,2.0928080248147407,3.3313213717397225,4.676694646230748,4.103039821439918,104.98901476417049,3005.3464402410327
2024-03-02,2.3667511713676435,3.2166603413259165,4.609313865924224,4.056476909749474,97.92882109368705,3007.186149310123
2024-03-03,2.4704964655931225,3.1410182482655244,4.818609887811215,4.0899130818317895,99.83771080236217,3007.5765296622517
2024-03-04,2.5592782212435377,3.092565540607078,4.841732716547202,4.026269387844371,103.55354041740269,3008.0738985930643
2024-03-05,2.588235989188345,3.1879255033765492,4.726924263843546,4.044638008889807,102.25368707944716,3007.8827158547974
2024-03-06,2.6084848818661066,3.2535076197656845,4.957469682766469,4.039815725385899,98.39246473181755,3007.827837389747
2024-03-07,2.3837618919516306,3.269678511861375,4.633402885299582,4.0022490226927605,100.14686846991793,3008.910528348242
2024-03-08,2.364593635559753,3.4922547095731606,4.775650827394933,4.075604110726043,99.61706631666286,3008.9964737893106
2024-03-09,2.632080820109748,3.408576391770954,4.750972890495861,4.07344804616048,100.09122798570232,3009.6455871530898
2024-03-10,2.425509976813275,3.2011251075638736,4.833775336692576,4.069036762410925,98.04434409242188,3009.5681336889165
2024-03-11,2.2117813497438785,3.3313741223147977,4.884699671681343,4.114619079216278,99.17761830733562,3009.3446575427606
2024-03-12,2.2432705861702518,3.2550766213541165,4.6938392492830605,4.108638613134792,96.07489926484719,3008.0565404983176
2024-03-13,2.288907736513249,3.266441581789985,4.955864679060325,4.015813996774616,99.45621183904359,3006.197703363699
2024-03-14,2.5749604069583296,3.312416672435185,4.858916989743803,4.051593464144162,100.00120841821585,3006.055162592959
2024-03-15,2.5066025605100664,3.35472027688725,4.567963659833494,4.000130669630672,98.56179672574436,3006.230783981484
2024-03-16,2.6186619627497043,3.2577096106003167,4.560299773123147,4.030839047733077,95.70229364163144,3005.0638765404524
2024-03-17,2.397419439560121,3.396766488180655,4.85461672332541,3.9980355950639783,100.82553537454986,3005.148716474171
2024-03-18,2.516739899141096,3.174847341955004,4.825738180310611,4.107370064729603,99.49393917358094,3005.3218703155985
2024-03-19,2.6121683063796777,3.288249251332416,4.845830737586409,4.042887125565242,97.22964234095801,3003.2853443186427
2024-03-20,2.427054862808781,3.545871671648717,4.859647949625064,4.01212911061784,98.0376457303278,3002.4897766259933
2024-03-21,2.582008282647287,3.3068164482661793,4.90022120308382,4.081033020136799,95.51509709806888,3003.016666649134
2024-03-22,2.3598517201627156,3.426149793677743,5.011116170035428,3.911136518489587,96.38364453976506,3003.5234148548648
2024-03-23,2.421063951883979,3.29021642170595,4.704923322215054,3.917271528829292,97.27733489616307,3002.489486927313
2024-03-24,2.4186186687440108,3.3372948888443736,4.698451698145714,4.05607263405484,100.72878006120663,3002.7677336277143
2024-03-25,2.256943175591158,3.2716088972186586,4.712944501324228,4.017603342097856,96.91242456457621,3003.909985297263
2024-03-26,2.594503449604092,3.2582343297013976,4.9230126874303215,4.025397132758297,99.3918874926377,3004.806942614392
2024-03-27,2.4040790300330444,3.195233149355723,5.069185056338472,3.9448460955462425,96.95541621099451,3004.831575207301
2024-03-28,2.5011613102996155,3.314036876593161,4.820544630683209,4.0082919894392015,98.44911532762565,3004.483545393439
2024-03-29,2.595367042358964,3.183598068301896,4.512827170894017,4.107914118443413,97.59220729586463,3003.9741696175274
2024-03-30,2.588931240825831,3.332975720420191,4.635352982900313,4.0472313087263725,99.54351927843301,3004.561974400662
2024-03-31,2.632961272784503,3.372532361636652,4.768898481948212,4.012787550557594,96.65084385602059,3004.8770737438444
2024-04-01,2.4802982729662104,3.2981650363365196,4.813128188672548,3.9806291485174663,94.4991459616258,3005.6264775647414
2024-04-02,2.415298666918538,3.230317765059404,4.838493343222636,3.981132057095399,94.80473840172928,3005.8783497110358
2024-04-03,2.483829498162399,3.3016932088558177,4.9085326270254,3.8926794058511303,96.4300359448856,3006.8171045869967
2024-04-04,2.161972971000911,3.2227074116512777,4.8590061488418606,4.010300177023344,94.92156810356462,3007.031674714266
2024-04-05,2.209536085948079,3.344332356372106,5.06621960287982,4.03797193212364,98.16677379054943,3007.9363217736154
2024-04-06,2.2337895284062044,3.0647656511956605,4.810493647277696,3.91519770590489,96.34226147758059,3008.9270777220167
2024-04-07,2.2981032900300526,3.2114006786219105,4.785652238084758,3.959190507461313,101.95126678800199,3008.242453198014
2024-04-08,2.5765832699783946,3.0428627843838836,4.989960139014945,3.932673093406609,93.65570947020412,3006.5541742881287
2024-04-09,2.314461220924715,3.089348776112064,4.690935634179788,3.9405665395473926,97.46834009595723,3008.217489425423
2024-04-10,2.4187062843082923,3.3720811795050056,4.9829121627572075,3.989799263595837,94.73597363686405,3008.59392170794
2024-04-11,2.7528197345391283,3.3219837106072805,4.943040231412986,3.881199972558589,95.936774319418,3006.999154775443
2024-04-12,2.420210481777706,3.1572185605086838,4.908761163978128,4.014432820624002,97.13902487370191,3006.404993809264
2024-04-13,2.637309959516162,3.075549702655513,5.172359719627483,4.019716094924128,92.1389836840686,3007.2964603754667
2024-04-14,2.301281739314209,2.9259137194704135,4.844047475018627,3.967777581618797,97.19787044753063,3007.1363037553465
2024-04-15,2.444971586741005,3.1645177154326825,5.2497021617239135,3.854612482956793,100.46549560348066,3006.74368469996
2024-04-16,2.2939644805299158,3.4573445753275287,4.910139147575942,3.927148501676819,95.68925635587773,3008.2639253159336
2024-04-17,2.4139286591019617,3.255163510178518,4.755714434708864,4.036942878657041,97.05320957917613,3007.335907580521
2024-04-18,2.6474205359851273,3.1520271394611443,4.961083501053037,3.8347337366907706,98.52192533571491,3006.656928579106
2024-04-19,2.1313764136767532,3.2507400437931357,4.7925020859060625,3.9546007618704024,96.0837084315662,3006.9873886740866
2024-04-20,2.5610655187152576,3.0443233239646155,4.844532439740015,3.911328679149288,95.19029185250459,3007.4968108377407
2024-04-21,2.518927692161666,3.166814570892962,5.020220417043609,4.008917810985659,91.74241713831351,3008.1120090949494
2024-04-22,2.3496106820083567,3.202564161272543,5.047383996152407,3.9333034541703737,97.5186473011299,3009.1419847664442
2024-04-23,2.176150394641299,3.1800187791966454,4.874113442374158,3.9856364697697075,95.95422011658948,3009.4591778657464
2024-04-24,2.4765712626393204,3.2636659921580065,5.118950932372986,3.9921016478854776,94.10021209038848,3010.067047619129
2024-04-25,2.352893271216936,3.214951741591082,5.147876528212653,4.054040495466104,96.32494414516182,3009.926190032335
2024-04-26,2.5018375573180487,3.2431681774985415,5.193113462060155,3.9504938751505847,94.85172496747455,3010.1071004281735
2024-04-27,2.4560483302670306,3.1032944521482215,5.060504661105418,3.9778666225995685,94.91074800616423,3010.3327017242736
2024-04-28,2.7682754236316374,3.257658319564108,5.189037010966162,3.8832471920466727,97.12989205498783,3010.665716645907
2024-04-29,2.3961575358201417,3.3264658263245943,4.705837580330733,4.015468799729637,93.19146418373278,3011.5560175999426
2024-04-30,2.2353066034623947,3.062204062483439,4.943709571104824,3.9163838882455857,97.91500317505434,3012.228763525967
2024-05-01,2.471708286345924,3.0660491517332997,4.864785523506059,3.924846341028226,92.97838238699788,3012.3904146552413
2024-05-02,2.475570400819309,3.283950977665756,5.016162479791371,3.9502603395466704,94.40298633454034,3011.6985515128613
2024-05-03,2.698998599923001,3.126747413463101,4.916004016498227,3.87173160138843,99.53018174788359,3011.883309214319
2024-05-04,2.5896467778594476,3.281729991508815,4.980240011752967,3.959832262344862,97.89617792973824,3011.97219641057
2024-05-05,2.48933695153922,3.0925184368633194,5.290930678631513,3.9953003088300574,95.79514696512321,3012.282096499972
2024-05-06,2.7058376776058672,3.2776601929322196,4.986584686010102,3.9601226473207993,93.6786529558501,3014.6051488910866
2024-05-07,2.170516414858388,3.1406486836714116,5.0775461434252245,3.864596195550046,94.46225893292566,3014.1977068735746
2024-05-08,2.2752896666105227,3.1486296699769563,4.984066950474805,3.936432308493085,95.62977161754797,3014.7361254916264
2024-05-09,2.212776243610203,3.2745488851639304,5.033688794617864,3.978322919919727,95.52202331420813,3015.920511216146
2024-05-10,2.314862966908204,3.0771353418167724,5.026652137555927,3.8459381553792125,95.2303400104511,3016.134226127347
2024-05-11,2.1121047911722584,3.0144019096264345,5.096408449279949,3.884733239312782,95.31688136086618,3018.5875689273466
2024-05-12,2.5089744957581526,3.0588272729983847,5.207357532919779,3.9809508987444926,94.91763012539987,3018.324807407871
2024-05-13,2.33188887434625,3.1440559397316727,5.2830624167856115,3.949299300386208,92.43163579724282,3018.7639499667416
2024-05-14,2.0764497465237666,2.9373562050626965,5.0857775902450895,3.9550829433854293,94.25317279872623,3018.0799686620658
2024-05-15,2.1616629608017357,3.152760936047159,5.1311362159933,4.026168353959812,97.08744020791283,3017.843035078004
2024-05-16,2.4215412263280203,3.0301920707979906,4.873431457668287,3.9553502979776085,92.49492642174555,3018.2063225266743
2024-05-17,2.5204171186324653,3.1938809138917588,5.036222924733844,3.9635662778329612,94.82729989198496,3019.166738261184
2024-05-18,2.745986791781846,2.8346806236542332,5.19377651827814,4.064978915350198,93.54313939963757,3019.5996987197454
2024-05-19,2.923159197939974,2.990435123558767,5.1859414308024165,3.9175420807278796,95.3830119436759,3020.9724290372696
2024-05-20,2.4169138187619663,2.8954094595085285,5.091084023773956,3.8871501064104264,94.36214265472107,3020.9908250039616
2024-05-21,2.12967055459817,2.9763789203016775,5.195580502122358,3.9472676188274973,98.0747345767875,3020.7717596012667
2024-05-22,1.8946181004720202,3.078696565828563,5.139496702793979,3.946682868716244,96.11509785015305,3023.5885858028105
2024-05-23,2.3679236997666844,3.0309194413365796,5.249168401273044,3.8972753691236353,92.46176090854566,3024.0953987085445
2024-05-24,2.1450540809195986,3.018402002181161,5.115746619689521,3.8708917448855535,96.41271527340825,3023.4882228545653
2024-05-25,2.217740579576524,3.022705966097768,5.0221868457051375,4.036927235596632,93.50730833631418,3022.905991573582
2024-05-26,2.1714732663342753,3.053836526198503,5.129094243871247,3.9367238871411394,93.89043693727766,3022.0750673640964
2024-05-27,2.2587279566688854,2.9275074207508487,4.6422820353852075,3.882737736297802,95.66135379387717,3023.1231121653113
2024-05-28,2.492990677362617,3.093900907859944,5.142432928451669,3.9641427099693884,94.04097860503624,3022.869926657666
2024-05-29,2.304029932759394,3.0843305802482863,4.540841833087882,3.9119073225495424,96.80241712387506,3023.1081939420933
2024-05-30,2.233638056673229,3.0514104636669694,4.832661827590879,3.903763379742245,93.46139407264624,3023.1552998686184
2024-05-31,2.050900444942764,3.0633988763432662,5.16199719167592,3.943588737860418,93.76770831689211,3023.9971135243795
2024-06-01,1.9156843177820164,3.0322238991474726,5.168883942011758,3.8499736696134326,93.689526809467,3023.2603942677647
2024-06-02,2.145874771739679,3.2009252312065004,4.925884045668165,3.9313171473908675,93.86913921001623,3022.294547435764
2024-06-03,2.224823243673268,2.9835450508266095,4.99639717192133,4.008477108515655,97.19842941241467,3022.628267933099
2024-06-04,2.581539329470206,2.9563850082651832,5.311727157924506,3.935307662712512,96.25875007732114,3023.338345351669
2024-06-05,2.2463142964698246,2.9065832587545244,5.036443567972229,3.8923836625478776,98.42363785182572,3023.7796880404535
2024-06-06,2.4090480721893885,2.8735577891721773,5.4483558993424825,3.885060806905097,99.54311130202068,3023.0787343181555
2024-06-07,2.1048188596999804,2.8471917962947324,5.114466475604413,3.8891474211002763,92.95194107059454,3023.8644062794233
2024-06-08,1.9598063850448282,2.8776225665404,5.178762476990685,3.8962414030881893,95.16124327391869,3023.228417157861
2024-06-09,1.995830630155508,2.9543075085990185,5.3628559724197755,3.889351310756147,92.67650983224338,3022.8144326723786
2024-06-10,2.035811652457733,2.989689753773809,5.142710987421678,3.9533864998344193,93.4836770974138,3021.977713422271
2024-06-11,2.5985001028224,2.9562721019736613,4.975400965815546,3.820267151735753,93.7901725040519,3023.3857840171763
2024-06-12,2.000426905267388,2.8695164965393603,5.111951824893169,3.9494118678910635,92.94894303975352,3024.1257937278483
2024-06-13,2.3242513612151825,3.0310165894639236,5.125689661013303,3.88673955940383,92.97385637044272,3024.837049244346
2024-06-14,1.9677709740193403,3.009884992598156,4.9289015250124715,3.924011231283551,94.80489889160144,3026.190194921874
2024-06-15,2.326429940174457,2.914943468188615,5.09777987119428,3.848282504826912,92.6773214556989,3029.1084487836165
2024-06-16,2.2088229395851764,2.8606017313892482,5.02732743127778,3.9705597716437424,96.81375164241315,3027.504495989561
2024-06-17,2.09218351070885,2.9757431442645776,5.279770385599551,3.965934693152179,93.31417331590744,3026.8710598522935
2024-06-18,2.107000329888219,2.9347281561888456,5.14872716386298,3.951185747985097,100.79043825191852,3026.3594908815235
2024-06-19,1.9758029186340198,2.7661734282764483,5.103492148445162,3.8270504415474167,94.2915821787097,3025.6129416774497
2024-06-20,2.187550885193204,2.8992698621208115,5.132317112576333,3.943854998490066,95.36286115087456,3024.639291887642
2024-06-21,1.998886596794625,2.927381036540079,5.184001668267326,3.9222813852172367,92.65403504959217,3024.443234155301
2024-06-22,1.8362823537158088,2.8063468275500045,5.245299852511576,3.8214437824453733,98.68420157911957,3023.3298865802703
2024-06-23,1.8173120835960137,2.910470220064814,5.005019973973001,3.900190315815076,97.53972107189635,3023.7678449317464
2024-06-24,2.0988916722707147,2.7412053619130314,5.000891826122552,3.919358965428429,95.9246455973576,3023.922118216724
2024-06-25,2.371647754842934,3.015541527004277,5.324938455066903,3.928692357291812,92.66868648454489,3024.5053800616297
2024-06-26,2.079266697623287,3.0019882108612572,5.099445458433479,3.9095373834207012,95.81647731686607,3025.1149992482647
2024-06-27,2.014965574394755,2.8472481645788372,4.9507812963996525,3.9150510397322993,93.18649796703882,3025.8195538312757
2024-06-28,2.087271866603405,2.904189798478759,5.231842746152248,3.974014679437238,98.38964146293354,3025.547349159999
2024-06-29,2.28271146484363,2.622235795367475,5.2366905667886305,3.9615099794089947,97.12023511544514,3027.769353007293
2024-06-30,2.056785720386338,2.7430173816713075,4.939442522882107,3.7567592807523598,95.73097134467773,3028.1043004925796
2024-07-01,1.9221180522775967,2.82474029585218,5.205286691269507,3.8841734441893805,90.70691112378853,3026.3419878798927
2024-07-02,2.216954243567634,2.7424141538235816,5.282965889474238,3.8917757827573283,93.65370951696072,3025.439439994189
2024-07-03,2.0728420675787564,2.91662093095831,5.230499231497803,3.8123959973900323,97.03824048955175,3023.7984206363562
2024-07-04,2.285640081896933,3.0405106386262197,5.2707996633589165,3.9047323027136263,98.1319475920673,3023.9148948208476
2024-07-05,2.006540248761485,2.7187663964948747,4.966971099812286,3.962512887496557,97.96925416534663,3023.891885331247
2024-07-06,1.7164129540391682,2.748376880868428,5.228823881396411,3.8458280649049144,92.61288196734469,3023.521911903763
2024-07-07,1.6790997852422673,2.851413156459696,5.13527819654437,3.917087549623678,96.44725148179677,3025.6309472811668
2024-07-08,2.2743560828854026,2.9847760391622202,5.1097024022101465,3.85461692652046,97.92364766645379,3026.277696975101
2024-07-09,2.2803590554303694,2.6972753497785327,5.314100066624838,3.8669826081266208,92.6256335737987,3027.101220372999
2024-07-10,1.8911965588835427,2.840318232241696,5.4067493210397535,3.974647460766709,95.97738552838015,3026.267230901118
2024-07-11,1.8419590293035442,2.9935010407025606,5.45530029439765,3.8738788594856737,96.59295651283301,3025.3648298695284
2024-07-12,2.2024055655856594,2.642207671211104,5.384597449984972,3.9243756802111327,95.49699157495266,3025.498040036911
2024-07-13,1.6802544186945143,2.6753461721526914,5.172092101433557,3.807991712521741,92.44860215477792,3025.767113718767
2024-07-14,1.7142941384889367,2.757220180089856,5.242580340456386,3.994985231042583,95.55707473745973,3024.0065317333438
2024-07-15,2.013512523822503,2.743709135871354,5.305759630093726,3.9323477881647593,95.61052870100718,3023.92161859709
2024-07-16,1.7975678851876145,2.873275760709271,5.209920255792379,3.893464962350245,96.02677007608456,3024.0307502363535
2024-07-17,1.867142880291982,2.8124908889499305,5.212308737899561,3.9317709333148443,95.25483695767029,3023.910327760728
2024-07-18,1.8271960826954894,2.6072007199329987,5.31715052638624,3.832935034787124,95.5556925821082,3023.1913327348775
2024-07-19,1.9191585001230416,2.832673774064135,5.185531242421923,3.963013558700403,96.42329580004781,3022.745863296571
2024-07-20,2.12494285179483,2.719879508009856,5.085809069670424,3.888177278565988,97.44964537382108,3022.662741962179
2024-07-21,1.8534127402680838,2.9016446734345216,5.133751778453719,3.894690872618063,96.01892838012195,3022.846953816145
2024-07-22,1.955981602320005,2.708074662519145,5.291671867056058,3.8808575805090118,95.8725290520526,3023.544833152442
2024-07-23,1.4091087144289118,2.703873259279664,5.197638623672759,3.8769818240685314,96.941560271334,3024.7184550827783
2024-07-24,1.801402337011994,2.818418204556839,5.2487670145767185,3.941349807699128,92.98100664375875,3024.516553199947
2024-07-25,1.6345588076131925,2.8374377890989093,5.298734699129019,3.920041174147291,97.84383651224857,3024.1525251982985
2024-07-26,1.5515594085074638,2.8028659524973367,5.142425150418841,3.9404902782984887,96.95648945517846,3024.6819937526566
2024-07-27,1.6118693566294728,2.586478852827744,5.312458286764611,3.9081474667071885,97.1057536183913,3025.384338662268
2024-07-28,1.71291591968459,2.8058971843756524,5.256158170869593,3.9349586092735955,99.01746724791992,3025.041327853322
2024-07-29,1.9552271617169732,2.6457915510069694,5.0143614691363565,3.8890944758385237,93.26086015844791,3025.922603196418
2024-07-30,1.4991417026151552,2.7699528939529072,5.416121661794943,4.022288457424523,93.29015569444397,3026.9927653474206
2024-07-31,1.7629899449645383,2.6013299055351458,5.1247975445739335,3.833196728184139,97.85758183295555,3028.374726358937
2024-08-01,1.6525452066103965,2.785689576339333,4.95171903025317,3.975457695663725,97.36868825291522,3030.243022429388
2024-08-02,1.6764341856196816,2.657828213956466,5.043241591509293,3.981649737063089,97.79699916712335,3029.466285042908
2024-08-03,1.9351865409799542,2.607732873781887,5.04679692629423,3.87151566387414,96.60686809885522,3029.569568651277
2024-08-04,1.83500286813046,2.804964816859392,5.2076760000465665,4.026481971375046,98.93503814790093,3029.6699415391254
2024-08-05,1.9876849902834608,2.7554126649472024,5.158609508399177,3.965712673583818,99.54752633146798,3029.6606761853445
2024-08-06,1.6822127301978578,2.6675955791633053,5.148940199475542,3.9654398877045645,98.72681787920101,3029.0999378203765
2024-08-07,1.5669188515196226,2.8719364958738414,5.292139094051808,3.919253454021052,97.31446512043868,3027.7026201120993
2024-08-08,1.6544162050114388,2.6806596700252077,5.249824885557696,3.90798478618833,93.69865321170961,3027.883267076864
2024-08-09,1.7408570582725804,2.7259235507391657,5.245851622480229,3.9093934498305516,99.5310324700444,3027.2026057253165
2024-08-10,1.720933264392825,2.7476741654564663,5.259460767616774,3.940431964140298,100.51514030121714,3027.3760239497724
2024-08-11,1.462095028935045,2.656969002698509,5.289890088679133,3.992029728644617,99.44049410951459,3026.669139313809
2024-08-12,1.6905197777210321,2.764285286322867,4.8807017620838025,3.9321242282046773,96.47233453438312,3025.6563778408204
2024-08-13,1.7116137339210145,2.662146291279876,5.141595556214653,3.878597237995279,99.65997428936494,3025.977314923913
2024-08-14,2.163108102768276,2.672731868789245,4.868538158627711,3.9665241443495938,100.11471110746106,3026.21462098253
2024-08-15,2.028728308812845,2.848648918884145,5.200229080054153,3.972515835023341,101.59302637231673,3026.880037329313
2024-08-16,1.4765595248346473,2.6069002301795123,5.193317838536649,3.960368572592798,96.80536798714104,3029.1517894235285
2024-08-17,1.583684870852184,2.4683406319998316,5.349977828749424,3.966109283098072,98.18730004324121,3029.514725416466
2024-08-18,1.3425328225893556,2.869458240512471,5.370371115682628,3.916507760786945,100.21777762670597,3030.0852160324484
2024-08-19,1.5112475917830048,2.9621296300709896,5.221663222556236,3.884845264921104,98.92145631284656,3029.092830263364
2024-08-20,1.6867875869520639,2.66558896596142,5.115157141649496,3.8891459665846666,96.65573723087661,3027.890869486277
2024-08-21,1.8592264177823754,2.511438230343987,5.2618934443672885,3.8520633757528793,99.80371007071031,3029.5584211607943
2024-08-22,1.466741211767758,2.6731671573912568,5.108783565989732,3.946984474473799,100.21618971841411,3028.719443700034
2024-08-23,1.4763457844470833,2.674774427946231,5.186558548048082,3.9322843307496527,99.3194600717546,3027.7597866314636
2024-08-24,1.1724507621609612,2.6836733966997377,5.333428784259954,3.9157959399294278,99.66762575103849,3027.804764052971
2024-08-25,1.5642268427305461,2.590684141027591,5.100528555644913,3.791371371771234,98.79619433606221,3027.7984420406674
2024-08-26,1.3792480919051293,2.7594245209174386,5.303677393523442,3.8781614578192154,102.35551764693535,3026.979604773195
2024-08-27,1.4809350151648304,2.753453067002358,5.283012967864372,3.997962005224778,97.68310714533747,3026.758104470508
2024-08-28,1.406665104657164,2.5511842897584516,5.036707401360825,3.910098524367732,98.3955344807852,3028.0707616785694
2024-08-29,1.558522960472957,2.7702557584939784,5.32448038852452,3.96278605256608,99.67795889304344,3027.3478630885907
2024-08-30,1.2212932368537603,2.905404613988382,5.281598453794398,3.876665211347407,101.49980971928551,3026.0371041608296
